Passenger_ID,Gender,Customer_Type,Age,Travel_Type,Travel_Class,Flight_Distance,Inflight_WiFi,Dep_Arr_Time_Convenient,Online_Booking,Gate_Location,Food_Drink,Online_Boarding,Seat_Comfort,Inflight_Entertainment,Onboard_Service,Leg_Room,Baggage_Handling,CheckIn_Service,Inflight_Service,Cleanliness,Departure_Delay_Minutes,Arrival_Delay_Minutes,Overall_Satisfaction,Departure_Delay,Arrival_Delay,Avg_Sat_Score,Customer_Sat
106220,Female,Disloyal ,20,Business ,Eco,471,4,5,4,4,3,4,3,3,4,3,4,5,4,3,0,0,neutral or dissatisfied,No,No,3.79,Neutral
88134,Female,Loyal ,60,Business ,Business,3823,2,2,1,2,4,4,4,5,5,4,5,3,5,3,1,0,satisfied,Yes,No,3.50,Neutral
64475,Male,Disloyal ,23,Business ,Business,282,4,5,4,1,4,4,4,4,3,3,5,3,4,4,9,1,satisfied,Yes,Yes,3.71,Neutral
123812,Male,Disloyal ,25,Business ,Business,544,3,5,3,1,2,3,2,2,4,2,5,4,4,2,0,0,neutral or dissatisfied,No,No,3.00,Neutral
88893,Female,Loyal ,38,Business ,Business,2955,3,3,3,3,3,5,5,4,4,4,4,3,4,3,0,0,satisfied,No,No,3.64,Neutral
31244,Female,Loyal ,40,Business ,Business,2806,1,1,1,1,3,1,5,5,5,5,5,5,5,5,0,4,satisfied,No,Yes,3.43,Neutral
97762,Male,Loyal ,19,Personal ,Eco,587,3,4,3,5,1,3,1,1,5,3,5,4,4,1,0,0,neutral or dissatisfied,No,No,3.07,Neutral
59851,Female,Loyal ,61,Business ,Business,2073,3,3,3,3,4,5,4,4,4,4,4,4,4,5,6,0,satisfied,Yes,No,3.86,Neutral
25137,Male,Loyal ,44,Personal ,Eco,1249,3,4,3,3,5,3,5,5,5,2,3,4,4,5,25,6,neutral or dissatisfied,Yes,Yes,3.86,Neutral
18412,Female,Loyal ,22,Personal ,Eco,284,3,5,3,1,3,3,3,3,4,5,5,3,5,3,34,35,neutral or dissatisfied,Yes,Yes,3.50,Neutral
87192,Female,Disloyal ,8,Business ,Eco,946,2,2,2,2,3,2,3,3,1,5,3,4,3,3,2,0,neutral or dissatisfied,Yes,No,2.71,Neutral
127062,Female,Loyal ,45,Business ,Business,3947,3,4,4,4,3,4,4,3,3,3,3,4,3,3,25,16,neutral or dissatisfied,Yes,Yes,3.43,Neutral
112169,Male,Loyal ,46,Personal ,Eco,895,4,5,4,1,1,4,1,1,2,1,3,3,5,1,40,25,satisfied,Yes,Yes,2.57,Neutral
127798,Female,Loyal ,54,Business ,Business,1634,3,2,5,2,4,4,4,3,3,3,3,3,3,1,90,77,neutral or dissatisfied,Yes,Yes,3.07,Neutral
91778,Male,Loyal ,62,Personal ,Eco,588,2,1,1,2,1,1,1,1,1,4,3,2,3,1,0,0,neutral or dissatisfied,No,No,1.71,Dissatisfied
42609,Female,Loyal ,25,Business ,Business,2533,5,5,5,5,2,2,2,2,5,1,2,1,3,2,0,0,satisfied,No,No,3.00,Neutral
67482,Female,Loyal ,32,Personal ,Eco,641,3,4,3,2,2,3,2,2,4,5,4,5,4,2,0,0,neutral or dissatisfied,No,No,3.21,Neutral
91108,Female,Loyal ,65,Personal ,Eco,581,4,4,4,2,4,4,4,1,1,4,1,4,1,5,1,3,neutral or dissatisfied,Yes,Yes,3.07,Neutral
102318,Male,Disloyal ,40,Business ,Business,223,2,2,2,4,2,2,2,2,4,4,4,3,5,2,0,0,neutral or dissatisfied,No,No,2.86,Neutral
51281,Female,Loyal ,30,Business ,Eco Plus,326,0,0,0,5,2,0,2,2,4,1,3,4,5,2,0,0,satisfied,No,No,2.14,Neutral
6528,Female,Loyal ,67,Personal ,Eco,599,3,1,3,2,1,1,2,3,3,3,3,2,3,1,0,0,neutral or dissatisfied,No,No,2.21,Neutral
121232,Male,Loyal ,51,Business ,Business,2075,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0,satisfied,No,No,4.50,Satisfied
72478,Female,Loyal ,47,Business ,Business,964,5,5,4,5,5,4,5,5,5,5,5,4,5,3,1,3,satisfied,Yes,Yes,4.64,Satisfied
122788,Female,Loyal ,38,Business ,Eco,599,1,4,4,4,1,1,1,1,2,3,3,3,3,1,8,0,neutral or dissatisfied,Yes,No,2.29,Neutral
5528,Male,Loyal ,54,Business ,Business,3138,1,1,1,1,5,5,4,4,4,4,4,3,4,4,0,0,satisfied,No,No,3.21,Neutral
107726,Female,Loyal ,57,Personal ,Eco,251,1,5,0,5,3,2,3,1,1,0,3,5,1,3,0,4,neutral or dissatisfied,No,Yes,2.36,Neutral
72606,Male,Loyal ,13,Personal ,Eco,1119,1,5,1,3,2,1,2,2,3,4,4,5,5,2,0,0,neutral or dissatisfied,No,No,2.86,Neutral
75522,Female,Disloyal ,20,Business ,Eco,337,4,0,4,3,4,4,4,4,3,5,4,4,5,4,0,0,satisfied,No,No,3.71,Neutral
125687,Female,Loyal ,45,Business ,Business,759,2,2,2,2,2,2,1,2,2,2,2,3,2,4,23,94,neutral or dissatisfied,Yes,Yes,2.14,Neutral
79908,Female,Loyal ,51,Business ,Business,2344,2,2,2,2,3,4,5,3,3,3,3,3,3,3,0,0,satisfied,No,No,2.93,Neutral
117345,Male,Disloyal ,25,Business ,Business,296,0,0,0,3,2,0,2,2,4,4,4,5,5,2,0,0,satisfied,No,No,2.36,Neutral
73465,Female,Loyal ,39,Personal ,Eco,1005,1,4,2,3,2,1,5,5,2,4,5,5,4,5,168,163,neutral or dissatisfied,Yes,Yes,3.43,Neutral
95851,Female,Loyal ,46,Business ,Business,580,3,3,3,3,3,5,4,4,4,4,4,3,4,5,18,16,satisfied,Yes,Yes,3.71,Neutral
44992,Male,Loyal ,53,Business ,Eco,359,1,3,3,3,1,1,1,1,1,2,3,4,4,1,0,0,neutral or dissatisfied,No,No,2.07,Neutral
70631,Female,Loyal ,61,Personal ,Eco,1217,0,4,0,1,5,5,5,4,4,0,4,4,4,4,0,0,satisfied,No,No,3.14,Neutral
13761,Female,Loyal ,61,Business ,Eco Plus,384,4,5,5,5,3,3,2,4,4,4,4,3,4,5,96,102,satisfied,Yes,Yes,3.93,Neutral
74968,Male,Loyal ,16,Personal ,Eco,2586,3,5,3,4,4,3,4,4,5,2,4,5,4,4,45,42,neutral or dissatisfied,Yes,Yes,3.86,Neutral
12371,Female,Loyal ,44,Business ,Business,2903,2,1,1,1,2,3,3,2,2,2,2,3,2,1,0,1,neutral or dissatisfied,No,Yes,1.93,Dissatisfied
8378,Female,Loyal ,17,Business ,Business,3170,5,5,5,5,5,5,5,5,1,3,3,1,5,5,16,0,satisfied,Yes,No,4.14,Satisfied
82080,Female,Loyal ,50,Business ,Eco,1276,2,2,2,2,4,2,3,2,2,2,2,1,2,1,35,49,neutral or dissatisfied,Yes,Yes,2.07,Neutral
107972,Female,Disloyal ,40,Business ,Business,825,4,4,4,3,5,4,5,5,5,3,4,3,5,5,0,4,satisfied,No,Yes,4.21,Satisfied
101228,Male,Loyal ,47,Business ,Business,2204,5,5,5,5,4,4,4,2,2,2,2,4,2,3,6,0,satisfied,Yes,No,3.50,Neutral
85577,Female,Loyal ,80,Business ,Business,3464,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0,satisfied,No,No,3.07,Neutral
2717,Female,Loyal ,38,Personal ,Eco,562,5,3,5,3,4,5,4,4,1,1,3,4,3,4,0,0,satisfied,No,No,3.50,Neutral
88529,Male,Loyal ,31,Personal ,Eco,404,5,1,5,3,3,5,3,3,4,2,4,4,4,3,0,0,satisfied,No,No,3.50,Neutral
91613,Male,Loyal ,59,Business ,Business,1199,4,2,2,2,5,4,4,4,4,4,4,3,4,1,0,15,neutral or dissatisfied,No,Yes,3.36,Neutral
88865,Female,Loyal ,22,Business ,Business,1968,4,4,4,4,4,4,4,4,1,2,3,4,4,4,0,0,neutral or dissatisfied,No,No,3.57,Neutral
96960,Female,Loyal ,53,Business ,Business,2560,5,5,5,5,5,4,5,3,3,3,3,3,3,3,0,3,satisfied,No,Yes,3.93,Neutral
51191,Female,Loyal ,56,Business ,Eco Plus,308,4,2,2,2,5,3,4,4,4,4,4,5,4,2,0,0,satisfied,No,No,3.50,Neutral
9461,Female,Loyal ,48,Personal ,Eco,362,4,4,5,3,2,4,5,3,3,5,3,5,3,4,0,0,neutral or dissatisfied,No,No,3.79,Neutral
66384,Male,Disloyal ,38,Business ,Business,1562,3,3,3,5,2,3,2,2,5,2,5,3,4,2,2,25,neutral or dissatisfied,Yes,Yes,3.14,Neutral
41934,Male,Loyal ,64,Personal ,Eco,129,1,0,1,2,1,1,1,1,3,2,5,4,4,1,13,9,neutral or dissatisfied,Yes,Yes,1.93,Dissatisfied
25381,Male,Loyal ,67,Personal ,Eco,591,2,4,2,3,5,2,3,5,4,4,4,3,5,5,0,0,neutral or dissatisfied,No,No,3.64,Neutral
14757,Female,Loyal ,62,Business ,Business,3692,2,2,4,2,3,4,2,4,4,4,4,1,4,2,0,0,satisfied,No,No,3.00,Neutral
94013,Male,Loyal ,57,Business ,Business,1859,1,1,1,1,2,5,5,4,4,4,4,5,4,5,16,15,satisfied,Yes,Yes,3.29,Neutral
80107,Female,Disloyal ,27,Business ,Eco,986,2,1,1,3,1,2,1,1,1,5,1,1,3,1,24,32,neutral or dissatisfied,Yes,Yes,1.71,Dissatisfied
23590,Female,Disloyal ,25,Business ,Eco,1024,1,1,1,3,5,1,5,5,1,4,4,1,4,5,13,11,neutral or dissatisfied,Yes,Yes,2.93,Neutral
110384,Female,Loyal ,52,Business ,Eco,919,3,4,4,4,3,2,2,3,3,3,3,1,3,1,85,72,neutral or dissatisfied,Yes,Yes,2.79,Neutral
15069,Female,Loyal ,45,Business ,Eco Plus,576,4,2,2,2,3,1,3,4,4,4,4,5,4,2,0,0,satisfied,No,No,3.14,Neutral
17128,Female,Disloyal ,23,Business ,Eco,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,13,neutral or dissatisfied,Yes,Yes,2.29,Neutral
54060,Male,Loyal ,55,Business ,Eco,1416,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1,0,satisfied,Yes,No,3.93,Neutral
129240,Male,Loyal ,53,Business ,Business,1464,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0,0,neutral or dissatisfied,No,No,3.07,Neutral
97165,Female,Loyal ,9,Personal ,Eco,715,4,4,4,3,1,4,1,1,5,4,4,4,4,1,11,4,satisfied,Yes,Yes,3.14,Neutral
111696,Male,Loyal ,33,Business ,Business,541,2,2,3,2,4,4,4,4,5,2,5,3,4,4,86,85,satisfied,Yes,Yes,3.43,Neutral
1887,Male,Disloyal ,64,Business ,Business,293,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0,neutral or dissatisfied,Yes,No,3.36,Neutral
89086,Female,Disloyal ,8,Business ,Eco,2092,2,3,3,3,4,2,4,4,4,3,3,3,3,4,26,23,neutral or dissatisfied,Yes,Yes,3.21,Neutral
35485,Male,Loyal ,34,Personal ,Eco,1053,4,4,4,1,3,4,3,3,3,2,5,3,5,3,34,15,neutral or dissatisfied,Yes,Yes,3.36,Neutral
35719,Male,Loyal ,59,Personal ,Eco,2521,1,1,1,3,1,3,5,2,3,3,2,5,2,5,0,2,neutral or dissatisfied,No,Yes,2.64,Neutral
85669,Female,Loyal ,13,Business ,Business,2544,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0,0,neutral or dissatisfied,No,No,3.00,Neutral
1137,Male,Loyal ,44,Personal ,Eco,158,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0,0,neutral or dissatisfied,No,No,3.07,Neutral
8358,Male,Loyal ,54,Business ,Business,1741,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0,satisfied,No,No,3.14,Neutral
17217,Male,Loyal ,36,Business ,Business,2651,4,4,4,4,3,4,4,5,5,5,5,5,5,3,10,0,satisfied,Yes,No,4.29,Satisfied
44847,Female,Loyal ,11,Personal ,Eco,760,3,5,3,1,5,3,5,5,3,5,5,4,4,5,102,88,neutral or dissatisfied,Yes,Yes,4.00,Satisfied
96673,Female,Loyal ,32,Personal ,Eco,1036,1,5,1,2,5,1,5,5,5,5,5,5,4,5,12,9,neutral or dissatisfied,Yes,Yes,3.86,Neutral
80152,Male,Loyal ,42,Business ,Eco,2586,1,3,3,3,1,1,1,3,5,2,3,1,4,1,0,0,neutral or dissatisfied,No,No,2.29,Neutral
82277,Female,Disloyal ,27,Business ,Eco,1081,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0,neutral or dissatisfied,Yes,No,2.07,Neutral
123927,Male,Loyal ,33,Personal ,Eco,646,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1,0,neutral or dissatisfied,Yes,No,2.86,Neutral
115766,Female,Loyal ,28,Business ,Business,308,1,3,3,3,1,1,1,1,3,3,3,3,3,1,0,0,neutral or dissatisfied,No,No,2.14,Neutral
21134,Male,Loyal ,44,Personal ,Eco,227,4,5,0,1,2,0,2,2,3,4,4,5,5,2,0,0,satisfied,No,No,2.79,Neutral
112062,Male,Disloyal ,49,Business ,Eco,1754,3,3,3,3,4,3,5,4,1,4,3,4,4,4,33,28,neutral or dissatisfied,Yes,Yes,3.43,Neutral
28643,Male,Loyal ,59,Business ,Business,2176,2,3,2,2,3,5,2,5,5,5,5,4,5,4,5,0,satisfied,Yes,No,3.71,Neutral
108010,Male,Disloyal ,20,Business ,Business,271,0,0,0,1,1,0,1,1,5,4,4,4,4,1,0,0,satisfied,No,No,1.86,Dissatisfied
92145,Female,Loyal ,46,Business ,Business,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0,satisfied,No,No,3.64,Neutral
115846,Male,Loyal ,36,Business ,Eco,325,5,5,5,5,5,5,5,5,1,5,3,1,3,5,0,0,satisfied,No,No,4.14,Satisfied
99685,Female,Loyal ,62,Business ,Business,3217,2,2,2,2,5,4,4,4,4,4,4,4,4,5,19,16,satisfied,Yes,Yes,3.57,Neutral
112072,Male,Loyal ,59,Business ,Business,1491,3,3,3,3,2,4,4,3,3,2,3,4,3,3,15,14,satisfied,Yes,Yes,3.07,Neutral
119226,Female,Loyal ,29,Personal ,Eco,331,3,4,3,4,3,3,3,3,5,4,2,2,4,3,0,0,neutral or dissatisfied,No,No,3.29,Neutral
115925,Female,Disloyal ,41,Business ,Business,371,2,2,2,1,1,2,1,1,4,4,2,1,1,1,35,30,neutral or dissatisfied,Yes,Yes,1.79,Dissatisfied
106552,Male,Loyal ,7,Personal ,Eco,727,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0,0,neutral or dissatisfied,No,No,3.00,Neutral
25126,Female,Loyal ,65,Personal ,Business,1249,3,5,3,2,4,4,4,3,3,3,3,4,3,5,40,44,neutral or dissatisfied,Yes,Yes,3.50,Neutral
33426,Male,Loyal ,50,Business ,Business,2614,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0,9,satisfied,No,Yes,3.07,Neutral
125844,Female,Loyal ,20,Business ,Eco,951,2,3,3,3,2,2,4,2,3,5,3,1,4,2,57,41,neutral or dissatisfied,Yes,Yes,2.79,Neutral
70328,Female,Loyal ,58,Business ,Business,2498,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0,satisfied,No,No,4.00,Satisfied
88847,Female,Loyal ,45,Personal ,Eco Plus,545,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14,20,neutral or dissatisfied,Yes,Yes,2.57,Neutral
108398,Male,Loyal ,46,Personal ,Eco Plus,1838,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0,0,neutral or dissatisfied,No,No,3.57,Neutral
97316,Female,Loyal ,43,Business ,Business,3724,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19,7,satisfied,Yes,Yes,4.07,Satisfied
124811,Male,Disloyal ,26,Business ,Business,280,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0,6,neutral or dissatisfied,No,Yes,2.14,Neutral
23012,Male,Loyal ,41,Business ,Eco Plus,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0,satisfied,No,No,3.79,Neutral
18088,Female,Loyal ,50,Personal ,Eco,488,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0,0,neutral or dissatisfied,No,No,3.93,Neutral
37982,Male,Loyal ,38,Personal ,Business,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0,neutral or dissatisfied,Yes,No,3.93,Neutral
31332,Female,Disloyal ,38,Business ,Eco,1062,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0,0,neutral or dissatisfied,No,No,2.50,Neutral
97455,Female,Loyal ,55,Business ,Business,2699,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0,3,satisfied,No,Yes,3.00,Neutral
28901,Female,Loyal ,49,Business ,Business,679,1,1,1,1,2,5,4,4,4,4,4,2,4,1,51,71,satisfied,Yes,Yes,2.71,Neutral
107606,Male,Disloyal ,33,Business ,Business,423,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0,5,neutral or dissatisfied,No,Yes,3.86,Neutral
53258,Female,Loyal ,57,Business ,Business,4817,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0,19,satisfied,No,Yes,4.21,Satisfied
14292,Female,Loyal ,35,Business ,Business,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3,satisfied,No,Yes,3.79,Neutral
68232,Female,Loyal ,40,Business ,Business,2559,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0,satisfied,No,No,4.21,Satisfied
51224,Female,Disloyal ,37,Business ,Eco Plus,373,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0,0,neutral or dissatisfied,No,No,3.07,Neutral
121386,Female,Loyal ,52,Personal ,Eco,2279,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17,79,neutral or dissatisfied,Yes,Yes,3.21,Neutral
31668,Male,Loyal ,41,Business ,Eco,862,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0,satisfied,No,No,2.43,Neutral
24628,Female,Loyal ,14,Personal ,Eco,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251,neutral or dissatisfied,Yes,Yes,2.43,Neutral
95876,Female,Loyal ,32,Business ,Business,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0,satisfied,No,No,3.71,Neutral
62793,Male,Loyal ,11,Personal ,Eco,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151,neutral or dissatisfied,Yes,Yes,2.50,Neutral
83516,Male,Loyal ,12,Personal ,Eco,946,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0,neutral or dissatisfied,No,No,2.14,Neutral
13221,Male,Loyal ,41,Business ,Eco,772,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0,0,satisfied,No,No,3.36,Neutral
100404,Female,Disloyal ,45,Business ,Business,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0,neutral or dissatisfied,No,No,3.64,Neutral
121453,Male,Disloyal ,21,Business ,Eco,257,2,0,2,4,5,2,1,5,1,5,1,4,5,5,0,1,neutral or dissatisfied,No,Yes,3.00,Neutral
21454,Female,Loyal ,31,Business ,Eco,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0,neutral or dissatisfied,No,No,2.43,Neutral
15937,Male,Loyal ,38,Business ,Eco,166,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17,17,satisfied,Yes,Yes,3.93,Neutral
70105,Male,Loyal ,40,Business ,Business,2280,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19,38,satisfied,Yes,Yes,4.50,Satisfied
47540,Male,Loyal ,13,Personal ,Eco,590,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0,0,satisfied,No,No,4.36,Satisfied
57561,Female,Loyal ,44,Business ,Business,1597,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0,5,satisfied,No,Yes,2.71,Neutral
124103,Female,Loyal ,66,Business ,Business,2264,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0,0,neutral or dissatisfied,No,No,3.64,Neutral
125736,Female,Loyal ,30,Business ,Eco Plus,814,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0,0,satisfied,No,No,4.00,Satisfied
93362,Male,Loyal ,44,Personal ,Eco,1024,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0,neutral or dissatisfied,Yes,No,2.93,Neutral
95429,Female,Loyal ,53,Business ,Business,3276,0,5,0,4,4,5,4,3,3,3,3,5,3,5,0,0,satisfied,No,No,3.36,Neutral
106943,Female,Loyal ,37,Business ,Business,2567,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0,12,satisfied,No,Yes,3.93,Neutral
100691,Female,Loyal ,39,Personal ,Eco,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,30,neutral or dissatisfied,Yes,Yes,3.07,Neutral
119948,Male,Disloyal ,29,Business ,Business,1009,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0,neutral or dissatisfied,No,No,3.21,Neutral
15778,Male,Loyal ,38,Business ,Eco,198,4,5,5,5,4,4,4,4,3,4,4,4,3,4,42,65,neutral or dissatisfied,Yes,Yes,4.07,Satisfied
68342,Male,Loyal ,59,Business ,Business,1598,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0,0,satisfied,No,No,4.00,Satisfied
24665,Male,Loyal ,19,Personal ,Eco,873,1,0,1,3,4,1,4,4,3,4,4,3,5,4,57,65,neutral or dissatisfied,Yes,Yes,2.93,Neutral
81029,Female,Loyal ,39,Business ,Business,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4,satisfied,Yes,Yes,4.29,Satisfied
70371,Male,Loyal ,22,Personal ,Eco,1145,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,10,neutral or dissatisfied,No,Yes,3.71,Neutral
1386,Male,Loyal ,50,Personal ,Eco Plus,282,0,4,0,5,4,0,3,4,4,4,4,3,4,4,18,10,satisfied,Yes,Yes,3.07,Neutral
35225,Male,Loyal ,22,Business ,Eco,1076,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,62,satisfied,Yes,Yes,3.00,Neutral
86204,Male,Loyal ,56,Business ,Business,3927,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,1,satisfied,No,Yes,4.21,Satisfied
126370,Male,Loyal ,39,Personal ,Eco,507,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0,0,neutral or dissatisfied,No,No,4.00,Satisfied
116184,Male,Loyal ,29,Personal ,Eco,325,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0,satisfied,No,No,4.07,Satisfied
89613,Male,Loyal ,42,Business ,Business,3404,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8,0,satisfied,Yes,No,4.50,Satisfied
99020,Male,Loyal ,56,Business ,Business,2387,4,4,4,4,2,5,4,3,3,4,3,4,3,3,33,21,satisfied,Yes,Yes,3.57,Neutral
18463,Male,Loyal ,27,Business ,Business,192,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0,1,satisfied,No,Yes,3.00,Neutral
96637,Female,Disloyal ,21,Business ,Eco,972,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0,neutral or dissatisfied,No,No,3.50,Neutral
114678,Female,Loyal ,42,Business ,Business,362,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0,17,satisfied,No,Yes,3.57,Neutral
97639,Female,Loyal ,48,Business ,Business,1587,1,1,1,1,5,4,5,4,4,4,4,4,4,3,60,68,satisfied,Yes,Yes,3.21,Neutral
75061,Male,Loyal ,53,Business ,Business,2611,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0,0,satisfied,No,No,4.00,Satisfied
51744,Female,Loyal ,64,Personal ,Eco,651,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0,0,neutral or dissatisfied,No,No,3.36,Neutral
44413,Female,Loyal ,49,Personal ,Eco,342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0,neutral or dissatisfied,No,No,3.64,Neutral
2389,Female,Loyal ,49,Business ,Business,1625,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,4,satisfied,No,Yes,4.71,Satisfied
105062,Male,Loyal ,23,Personal ,Eco Plus,361,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0,neutral or dissatisfied,No,No,3.50,Neutral
91464,Male,Loyal ,50,Business ,Business,3511,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0,29,neutral or dissatisfied,No,Yes,2.93,Neutral
55721,Male,Loyal ,51,Personal ,Eco Plus,927,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0,0,neutral or dissatisfied,No,No,2.93,Neutral
65726,Male,Loyal ,34,Business ,Business,3666,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0,satisfied,No,No,4.36,Satisfied
8473,Female,Loyal ,49,Business ,Business,1187,1,1,1,1,3,5,4,3,3,3,3,4,3,3,33,40,satisfied,Yes,Yes,2.71,Neutral
13488,Female,Loyal ,56,Business ,Eco,106,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11,4,satisfied,Yes,Yes,3.57,Neutral
58611,Male,Loyal ,46,Business ,Business,235,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24,24,satisfied,Yes,Yes,3.29,Neutral
39607,Male,Loyal ,25,Personal ,Eco,965,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0,0,neutral or dissatisfied,No,No,2.93,Neutral
41704,Female,Loyal ,68,Personal ,Eco Plus,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0,neutral or dissatisfied,No,No,3.93,Neutral
126579,Female,Loyal ,10,Personal ,Eco,1558,2,4,2,2,1,2,1,1,3,2,3,4,4,1,91,93,neutral or dissatisfied,Yes,Yes,2.29,Neutral
44232,Female,Loyal ,44,Business ,Eco,222,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0,0,satisfied,No,No,3.00,Neutral
44021,Male,Loyal ,61,Personal ,Business,680,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0,neutral or dissatisfied,Yes,No,2.86,Neutral
67502,Female,Loyal ,18,Personal ,Eco Plus,641,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13,1,neutral or dissatisfied,Yes,Yes,2.64,Neutral
19525,Female,Loyal ,58,Business ,Business,3065,0,5,0,3,4,4,4,2,2,2,2,4,2,3,0,0,satisfied,No,No,2.64,Neutral
110015,Female,Loyal ,58,Business ,Business,3736,2,1,1,1,2,2,2,2,2,3,2,2,2,3,52,41,neutral or dissatisfied,Yes,Yes,1.93,Dissatisfied
30960,Male,Loyal ,64,Personal ,Eco,1024,4,4,4,2,4,4,4,4,3,2,5,5,4,4,12,5,neutral or dissatisfied,Yes,Yes,3.79,Neutral
2153,Male,Loyal ,66,Personal ,Business,685,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0,0,neutral or dissatisfied,No,No,3.29,Neutral
115097,Female,Disloyal ,21,Business ,Business,296,4,0,4,4,4,4,5,4,4,3,5,4,4,4,19,12,satisfied,Yes,Yes,3.79,Neutral
63204,Male,Loyal ,39,Business ,Business,337,4,4,4,4,2,5,4,5,5,5,5,4,5,4,5,0,satisfied,Yes,No,4.29,Satisfied
113849,Male,Loyal ,50,Business ,Business,1363,2,2,2,2,2,2,2,3,5,4,4,2,5,2,238,232,satisfied,Yes,Yes,2.79,Neutral
95508,Female,Loyal ,43,Business ,Eco Plus,189,1,2,2,2,4,3,3,1,1,1,1,4,1,2,13,11,neutral or dissatisfied,Yes,Yes,2.00,Neutral
112350,Male,Loyal ,41,Business ,Business,1620,4,4,4,4,4,5,5,2,2,2,2,5,2,5,7,0,satisfied,Yes,No,3.57,Neutral
20650,Male,Loyal ,46,Business ,Eco,552,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4,0,satisfied,Yes,No,3.50,Neutral
