Passenger_ID,Gender,Age,Online_Booking,Online_Boarding,CheckIn_Service,Dep_Arr_Time_Convenient,Gate_Location,Baggage_Handling,Onboard_Service,Seat_Comfort,Leg_Room,Cleanliness,Food_Drink,Inflight_Entertainment,Inflight_WiFi,Inflight_Service,Avg_Sat_Score,Customer_Sat
70371,Male,22,3,3,5,5,1,4,5,4,2,4,4,4,3,5,3.71,Neutral
1386,Male,50,0,0,3,4,5,4,4,3,4,4,4,4,0,4,3.07,Neutral
35225,Male,22,1,5,2,1,1,2,3,5,1,5,5,5,5,1,3.00,Neutral
86204,Male,56,4,5,4,4,4,4,4,5,4,4,5,4,4,4,4.21,Satisfied
126370,Male,39,4,4,3,5,2,4,5,4,5,4,4,4,3,5,4.00,Satisfied
116184,Male,29,4,4,3,3,4,4,2,5,5,5,5,5,4,4,4.07,Satisfied
89613,Male,42,5,5,3,5,5,5,5,4,5,3,3,5,5,5,4.50,Satisfied
99020,Male,56,4,5,4,4,4,3,3,4,4,3,2,3,4,3,3.57,Neutral
18463,Male,27,3,4,1,3,3,2,2,3,3,4,4,4,3,3,3.00,Neutral
96637,Female,21,2,2,3,2,3,5,5,4,4,4,4,4,2,5,3.50,Neutral
114678,Female,42,1,5,4,1,1,5,5,4,4,5,4,5,1,5,3.57,Neutral
97639,Female,48,1,4,4,1,1,4,4,5,4,3,5,4,1,4,3.21,Neutral
75061,Male,53,4,3,3,5,4,4,4,5,4,4,4,4,4,4,4.00,Satisfied
51744,Female,64,4,4,3,5,4,2,2,4,4,5,2,2,4,2,3.36,Neutral
44413,Female,49,3,4,3,4,2,4,4,4,3,5,4,4,3,4,3.64,Neutral
2389,Female,49,5,4,4,5,5,5,5,4,5,5,4,5,5,5,4.71,Satisfied
105062,Male,23,3,3,4,4,2,4,5,3,5,3,3,3,2,5,3.50,Neutral
91464,Male,50,3,1,4,5,5,3,3,1,3,3,1,3,3,3,2.93,Neutral
55721,Male,51,1,1,4,4,3,4,3,5,5,2,2,2,1,4,2.93,Neutral
65726,Male,34,4,4,3,4,4,5,5,5,5,3,5,5,4,5,4.36,Satisfied
8473,Female,49,1,5,4,1,1,3,3,4,3,3,3,3,1,3,2.71,Neutral
13488,Female,56,2,1,4,2,2,5,5,2,5,3,4,5,5,5,3.57,Neutral
58611,Male,46,2,5,3,2,2,4,4,4,4,3,3,4,2,4,3.29,Neutral
39607,Male,25,2,2,4,5,1,4,4,2,4,2,2,2,2,5,2.93,Neutral
41704,Female,68,3,4,4,4,1,5,5,5,3,4,4,5,3,5,3.93,Neutral
126579,Female,10,2,2,4,4,2,3,3,1,2,1,1,1,2,4,2.29,Neutral
44232,Female,44,1,5,4,1,1,3,3,5,4,3,2,3,4,3,3.00,Neutral
44021,Male,61,4,4,4,4,1,2,1,4,4,3,3,1,4,1,2.86,Neutral
67502,Female,18,3,3,2,4,1,1,2,1,1,4,4,4,3,4,2.64,Neutral
19525,Female,58,0,4,4,5,3,2,2,4,2,3,4,2,0,2,2.64,Neutral
110015,Female,58,1,2,2,1,1,2,2,2,3,3,2,2,2,2,1.93,Dissatisfied
30960,Male,64,4,4,5,4,2,5,3,4,2,4,4,4,4,4,3.79,Neutral
2153,Male,66,2,4,5,4,1,3,3,5,2,4,5,3,2,3,3.29,Neutral
115097,Female,21,4,4,4,0,4,5,4,5,3,4,4,4,4,4,3.79,Neutral
63204,Male,39,4,5,4,4,4,5,5,4,5,4,2,5,4,5,4.29,Satisfied
113849,Male,50,2,2,2,2,2,4,5,2,4,2,2,3,2,5,2.79,Neutral
95508,Female,43,2,3,4,2,2,1,1,3,1,2,4,1,1,1,2.00,Neutral
112350,Male,41,4,5,5,4,4,2,2,5,2,5,4,2,4,2,3.57,Neutral
20650,Male,46,4,4,2,4,4,2,3,4,3,4,4,4,4,3,3.50,Neutral
65517,Male,41,4,5,3,4,4,4,4,5,5,5,5,4,4,4,4.29,Satisfied
116988,Female,31,5,3,4,4,5,4,1,3,5,3,3,3,3,3,3.50,Neutral
116210,Female,53,4,4,5,4,4,5,3,5,4,5,5,3,4,3,4.14,Satisfied
15218,Female,39,2,5,1,2,2,4,4,2,4,3,4,4,2,4,3.07,Neutral
35387,Female,53,2,5,5,2,2,3,1,5,2,5,5,1,2,3,3.07,Neutral
20002,Male,25,5,4,5,5,5,5,3,4,4,4,4,4,4,3,4.21,Satisfied
102927,Female,20,3,3,4,4,3,3,4,3,1,3,3,3,3,4,3.14,Neutral
92462,Male,46,3,3,4,3,3,4,3,2,4,2,2,2,3,3,2.93,Neutral
70950,Male,10,2,2,5,4,3,3,2,1,5,1,1,1,3,3,2.57,Neutral
76034,Female,47,3,4,5,3,3,4,4,5,4,5,5,4,3,4,4.00,Satisfied
97177,Male,32,2,2,4,3,3,4,2,5,5,5,5,5,3,3,3.64,Neutral
51719,Female,14,2,2,4,4,4,5,3,2,5,2,2,2,2,5,3.14,Neutral
129201,Female,16,2,4,5,2,2,3,3,4,3,4,4,4,2,5,3.36,Neutral
35558,Female,53,0,5,4,5,4,1,1,4,0,3,2,1,1,1,2.29,Neutral
109398,Male,55,1,5,4,1,1,5,5,5,5,3,3,5,1,5,3.50,Neutral
65351,Female,28,2,5,4,2,2,5,5,5,3,5,5,5,2,5,3.93,Neutral
102482,Female,49,2,4,3,3,4,2,3,3,2,1,4,3,2,3,2.79,Neutral
17932,Male,54,1,1,5,4,3,5,4,1,3,1,1,1,1,5,2.57,Neutral
122276,Female,70,3,5,5,4,4,3,5,4,3,5,4,5,3,5,4.14,Satisfied
57484,Female,25,2,2,4,2,4,4,3,1,4,1,1,1,2,3,2.43,Neutral
121069,Female,48,1,4,5,1,1,3,3,5,3,3,5,3,1,3,2.93,Neutral
41414,Male,7,2,2,5,4,2,5,5,2,3,2,2,2,2,4,3.00,Neutral
49839,Male,39,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2.93,Neutral
48189,Male,79,1,2,1,1,1,3,1,2,2,2,2,2,2,3,1.79,Dissatisfied
82445,Female,28,4,4,3,4,3,5,4,5,3,5,5,5,4,5,4.21,Satisfied
108108,Male,41,4,4,3,4,4,4,4,5,4,3,4,4,4,4,3.93,Neutral
63984,Female,27,1,1,4,1,4,4,1,1,4,1,1,1,1,4,2.07,Neutral
105287,Female,59,5,5,5,5,5,5,5,4,5,3,3,5,5,5,4.64,Satisfied
9385,Female,21,5,5,4,2,3,3,3,5,2,5,5,5,3,3,3.79,Neutral
25265,Male,48,4,5,5,4,4,1,4,5,3,5,5,5,5,4,4.21,Satisfied
119844,Male,53,5,3,3,5,5,3,1,3,1,3,3,3,3,4,3.21,Neutral
33840,Female,42,1,2,2,4,4,2,2,3,2,1,2,2,2,2,2.21,Neutral
81815,Female,48,1,1,2,1,4,4,2,1,5,1,1,1,1,4,2.07,Neutral
83524,Male,59,3,3,3,2,2,3,4,1,1,1,1,1,4,3,2.29,Neutral
78999,Female,53,2,4,5,2,2,5,5,4,5,3,5,5,2,5,3.86,Neutral
46712,Male,24,0,0,1,4,4,4,2,3,2,2,2,2,2,3,2.21,Neutral
41188,Male,56,2,2,3,1,3,3,1,3,4,3,3,3,2,2,2.50,Neutral
5326,Female,42,3,5,5,5,5,5,5,5,5,4,3,5,5,5,4.64,Satisfied
80176,Female,24,2,4,4,2,3,1,4,4,4,4,2,2,2,3,2.93,Neutral
46900,Male,28,3,2,4,3,3,3,1,2,1,2,2,2,3,1,2.29,Neutral
89219,Female,17,1,1,2,1,2,2,2,2,4,1,1,1,1,3,1.71,Dissatisfied
17928,Male,31,4,1,3,4,4,4,1,2,4,2,2,2,2,4,2.79,Neutral
55425,Male,60,5,4,4,3,3,4,4,4,4,4,4,4,3,4,3.86,Neutral
88130,Male,39,4,4,4,4,3,5,5,1,2,1,1,1,4,5,3.14,Neutral
48354,Female,47,5,2,2,5,5,4,4,1,4,2,3,4,4,4,3.50,Neutral
105905,Male,60,4,3,2,4,4,4,2,3,2,3,3,3,3,4,3.14,Neutral
60943,Male,13,3,4,3,5,5,5,4,4,4,4,4,4,5,5,4.21,Satisfied
101584,Male,29,1,1,1,1,2,2,1,5,4,3,3,3,1,2,2.14,Neutral
71388,Female,45,5,4,5,5,5,5,5,4,5,5,2,5,5,5,4.64,Satisfied
77866,Male,44,3,5,5,1,1,4,4,5,4,4,3,4,1,4,3.43,Neutral
49223,Female,50,1,5,3,1,1,5,5,1,5,2,4,5,5,5,3.43,Neutral
106530,Female,26,3,3,5,0,5,5,4,5,3,5,5,5,3,4,3.93,Neutral
28676,Female,27,5,5,3,5,5,3,4,5,1,5,5,5,5,2,4.14,Satisfied
39553,Male,16,2,5,4,2,2,3,3,5,2,5,5,5,2,5,3.57,Neutral
109597,Female,24,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3.57,Neutral
62291,Male,34,3,3,4,3,1,5,5,1,4,1,1,1,3,5,2.86,Neutral
40177,Female,30,3,5,2,3,3,4,1,5,1,5,5,5,3,4,3.50,Neutral
33413,Male,50,3,4,3,3,3,4,1,4,2,4,4,4,4,4,3.36,Neutral
127599,Male,21,3,3,3,3,4,4,3,4,5,4,4,4,3,5,3.71,Neutral
66723,Male,61,1,1,2,3,3,3,1,4,2,4,4,4,1,4,2.64,Neutral
73698,Female,32,2,3,4,2,2,3,4,3,5,3,3,3,3,3,3.07,Neutral
27641,Female,22,3,3,4,5,2,4,1,1,4,1,1,1,2,3,2.50,Neutral
83891,Male,46,0,4,3,0,4,4,4,3,0,2,2,4,1,4,2.50,Neutral
51662,Female,15,2,2,1,2,4,3,3,3,3,4,4,4,3,4,3.00,Neutral
19833,Female,29,3,3,3,1,4,4,1,1,3,1,1,1,3,4,2.36,Neutral
63416,Female,12,4,4,3,5,4,4,4,5,5,5,5,5,4,5,4.43,Satisfied
7645,Male,50,2,2,4,2,3,5,3,1,2,1,1,1,2,5,2.43,Neutral
86002,Male,54,1,2,2,3,3,3,1,2,4,2,2,2,2,2,2.21,Neutral
64457,Male,69,1,1,4,4,1,4,3,5,2,5,5,5,1,5,3.29,Neutral
109551,Male,38,1,1,2,2,3,4,2,3,4,3,3,3,1,4,2.57,Neutral
86553,Female,25,1,1,3,1,4,4,3,4,2,4,4,4,1,3,2.79,Neutral
17491,Male,26,5,3,2,5,5,4,4,1,3,3,3,3,3,4,3.43,Neutral
114667,Female,53,3,5,3,3,3,3,3,5,4,5,5,3,3,3,3.64,Neutral
59149,Male,47,2,4,4,2,2,4,4,4,4,5,5,4,2,4,3.57,Neutral
74892,Male,42,1,4,5,1,1,5,5,4,5,3,5,5,1,5,3.57,Neutral
15197,Male,19,3,5,4,3,4,4,5,4,4,4,3,4,3,4,3.86,Neutral
6867,Male,63,3,3,5,5,2,5,4,3,2,3,3,3,3,5,3.50,Neutral
111943,Male,18,3,3,5,5,4,5,5,3,4,2,2,2,3,4,3.57,Neutral
46720,Male,52,3,3,1,5,2,2,3,2,5,3,3,3,3,3,2.93,Neutral
67966,Male,60,2,3,4,2,2,4,4,3,3,3,3,3,3,4,3.07,Neutral
33341,Male,38,2,4,1,2,2,5,5,3,5,3,3,5,2,5,3.36,Neutral
50319,Male,41,1,5,1,1,1,2,2,5,2,5,5,5,5,2,3.00,Neutral
82927,Male,41,2,5,3,2,2,3,3,4,4,3,3,3,2,3,3.00,Neutral
14562,Female,15,2,2,5,2,5,5,5,1,5,1,1,1,2,4,2.93,Neutral
108335,Female,49,5,1,1,5,5,4,2,1,2,1,1,4,1,2,2.50,Neutral
97959,Male,18,4,4,4,4,5,5,3,4,4,3,3,3,4,4,3.86,Neutral
1026,Female,39,5,5,3,5,5,5,2,5,3,5,5,5,5,2,4.29,Satisfied
26910,Female,25,1,2,4,3,1,4,2,2,2,2,2,2,2,5,2.43,Neutral
14054,Male,28,5,5,3,5,3,4,5,5,4,4,4,4,5,4,4.29,Satisfied
109458,Female,37,3,4,4,3,3,5,5,5,5,5,5,5,3,5,4.29,Satisfied
51772,Female,31,3,3,2,4,4,4,1,3,5,3,3,3,3,4,3.21,Neutral
15019,Female,32,3,3,4,4,3,4,5,3,3,3,3,3,3,5,3.50,Neutral
23664,Female,25,2,2,5,4,4,5,5,5,4,5,5,5,2,1,3.86,Neutral
6731,Male,55,3,5,4,3,3,4,4,5,4,3,5,4,3,4,3.86,Neutral
57753,Male,51,4,5,5,4,4,4,4,5,3,5,5,3,4,4,4.21,Satisfied
29788,Female,40,1,1,3,4,2,5,5,3,5,2,4,5,0,5,3.21,Neutral
28336,Male,25,1,4,1,2,1,2,1,4,5,4,4,4,1,2,2.57,Neutral
2878,Female,70,3,4,3,5,3,1,5,5,3,3,2,5,3,5,3.57,Neutral
81675,Female,55,3,4,1,3,3,2,2,3,2,3,4,2,2,2,2.57,Neutral
50905,Male,53,1,1,3,5,1,1,3,5,1,5,5,5,1,1,2.71,Neutral
90850,Male,73,1,4,3,1,1,1,2,3,2,4,3,2,1,2,2.14,Neutral
29340,Female,32,0,0,5,0,3,4,3,2,3,3,3,3,0,4,2.36,Neutral
68731,Male,30,1,1,4,1,2,3,1,5,4,4,4,4,1,3,2.71,Neutral
115978,Male,19,4,4,3,4,3,5,4,5,5,5,5,5,1,4,4.07,Satisfied
29829,Male,33,2,5,2,2,2,5,3,5,3,5,5,5,2,2,3.43,Neutral
82401,Female,13,3,3,4,4,4,5,4,2,3,2,2,2,3,4,3.21,Neutral
80083,Male,53,4,3,4,4,4,3,5,3,1,3,3,3,3,3,3.29,Neutral
42783,Female,31,1,1,4,1,4,4,3,2,5,2,2,2,1,4,2.57,Neutral
39020,Male,62,1,3,4,1,1,4,4,4,4,4,4,4,1,4,3.07,Neutral
46111,Male,29,3,3,3,4,5,4,4,2,5,2,2,2,4,5,3.43,Neutral
66327,Male,57,1,4,4,1,1,5,5,4,5,4,2,5,1,5,3.36,Neutral
43012,Male,34,0,4,2,0,4,2,2,1,2,2,3,2,0,2,1.86,Dissatisfied
82776,Male,45,3,3,4,3,4,3,3,2,2,5,5,5,3,4,3.50,Neutral
48215,Female,65,1,4,2,2,3,2,2,3,1,3,5,2,1,2,2.36,Neutral
57441,Female,48,5,4,3,5,5,2,2,3,2,4,2,2,2,2,3.07,Neutral
55928,Female,8,4,4,4,2,2,1,1,3,1,3,3,3,4,2,2.64,Neutral
98446,Male,36,1,1,1,0,2,5,4,5,5,5,5,5,1,5,3.21,Neutral
121273,Female,48,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3.86,Neutral
59385,Female,10,3,3,5,4,3,4,3,5,2,5,5,5,3,5,3.93,Neutral
27078,Male,24,4,4,3,4,4,5,1,5,2,5,5,5,4,1,3.71,Neutral
104661,Male,52,4,5,5,4,4,3,3,4,3,5,2,3,4,3,3.71,Neutral
111483,Male,43,4,4,3,4,3,2,3,4,3,4,4,4,3,1,3.29,Neutral
11558,Female,21,2,5,5,2,2,4,5,5,2,5,5,5,2,4,3.79,Neutral
83673,Female,24,3,3,4,3,3,3,2,2,3,2,2,2,3,2,2.64,Neutral
120382,Male,40,4,4,4,4,2,4,5,3,4,3,3,3,4,4,3.64,Neutral
82170,Female,8,1,1,3,5,1,4,5,3,2,2,2,2,1,4,2.57,Neutral
117397,Female,40,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4.07,Satisfied
59357,Male,41,4,3,4,4,4,5,5,4,5,4,4,5,4,5,4.29,Satisfied
91983,Female,67,4,3,4,4,4,5,5,4,4,4,3,5,4,5,4.14,Satisfied
119617,Male,40,3,5,4,2,2,4,4,5,4,4,4,4,2,4,3.64,Neutral
90639,Female,51,1,4,5,1,1,4,4,4,5,4,3,4,1,4,3.21,Neutral
59638,Female,59,1,3,4,1,1,2,2,3,2,1,5,2,2,2,2.21,Neutral
119074,Male,29,2,3,4,3,3,5,4,3,3,3,3,3,3,4,3.29,Neutral
13395,Male,70,0,0,4,1,4,4,1,4,4,4,4,4,0,4,2.71,Neutral
108871,Male,12,4,4,1,1,2,2,2,5,3,5,5,5,4,2,3.21,Neutral
104029,Male,26,0,0,5,0,3,4,4,3,2,4,4,4,0,4,2.64,Neutral
12025,Male,41,3,2,4,3,3,5,5,4,5,1,4,5,3,5,3.71,Neutral
42755,Male,60,4,4,3,4,4,3,3,5,3,3,2,3,4,3,3.43,Neutral
32936,Male,39,3,3,3,5,1,5,4,1,2,1,1,1,3,4,2.64,Neutral
53978,Female,68,3,3,2,2,3,5,5,3,3,4,3,5,3,5,3.50,Neutral
70029,Male,32,2,4,4,2,2,4,4,3,4,3,3,3,2,4,3.14,Neutral
96407,Male,18,4,4,5,4,2,3,4,3,3,3,3,3,3,5,3.50,Neutral
127129,Male,15,3,3,5,5,2,4,3,1,5,2,2,2,3,4,3.14,Neutral
113946,Female,43,1,5,4,3,1,4,4,4,4,5,5,4,1,4,3.50,Neutral
40606,Male,49,0,0,4,4,3,3,4,3,5,3,3,3,3,4,3.00,Neutral
7742,Male,25,3,3,2,3,2,5,4,5,1,3,3,3,3,4,3.14,Neutral
128529,Female,50,2,4,1,1,3,4,4,3,2,3,1,4,2,4,2.71,Neutral
80556,Female,39,2,4,4,2,2,4,4,4,5,4,4,3,2,4,3.43,Neutral
22155,Female,33,2,4,4,2,2,2,3,4,2,4,4,2,2,1,2.71,Neutral
56314,Male,17,3,3,4,1,4,3,4,2,1,2,2,2,3,3,2.64,Neutral
82206,Male,41,1,4,3,1,1,1,1,5,2,4,3,1,1,1,2.07,Neutral
68344,Male,31,5,4,5,5,5,5,3,4,4,4,4,4,5,4,4.36,Satisfied
18464,Female,39,3,3,3,3,4,5,2,1,5,1,1,1,4,1,2.64,Neutral
129310,Male,64,3,4,3,3,3,5,5,5,5,3,2,5,3,5,3.86,Neutral
70613,Male,52,1,5,3,1,1,4,4,5,4,3,3,4,1,4,3.07,Neutral
8558,Female,30,4,1,3,5,5,4,3,4,1,1,1,1,4,3,2.86,Neutral
86840,Female,42,2,2,2,2,2,5,5,2,5,5,5,5,5,5,3.71,Neutral
122170,Female,48,2,4,3,2,2,4,4,5,5,5,4,4,2,4,3.57,Neutral
24839,Male,29,1,1,2,1,4,4,4,4,2,4,4,4,1,4,2.86,Neutral
87935,Female,23,5,5,5,0,1,4,4,4,5,3,3,3,5,5,3.71,Neutral
10735,Male,74,5,2,2,5,5,3,4,2,2,2,2,2,2,2,2.86,Neutral
118083,Male,60,1,3,2,1,1,3,3,4,3,2,5,3,3,3,2.64,Neutral
15189,Female,46,5,3,1,5,5,2,2,3,2,1,5,2,2,2,2.86,Neutral
116832,Male,55,1,4,3,1,1,4,4,5,4,3,4,4,1,4,3.07,Neutral
99415,Male,41,4,4,4,4,4,5,5,2,5,4,4,5,4,5,4.21,Satisfied
111821,Male,59,2,3,3,5,5,2,2,5,2,4,2,2,2,2,2.93,Neutral
60089,Male,57,4,5,5,4,4,5,5,4,5,5,5,5,4,5,4.64,Satisfied
51644,Female,36,1,3,4,1,1,3,4,3,4,3,3,3,3,3,2.79,Neutral
129771,Male,16,3,3,5,4,3,5,4,5,2,1,1,1,3,4,3.14,Neutral
5412,Female,54,4,5,3,4,4,4,4,4,4,5,4,4,4,4,4.07,Satisfied
98444,Female,38,3,3,1,0,4,5,1,3,4,3,3,3,3,1,2.64,Neutral
39113,Male,36,2,4,2,2,2,1,1,3,2,3,3,3,3,3,2.43,Neutral
36518,Female,25,3,5,1,5,5,4,2,5,4,5,5,5,5,1,3.93,Neutral
119576,Female,55,3,3,2,2,4,3,3,3,3,1,2,3,3,3,2.71,Neutral
57227,Female,40,2,2,5,3,5,2,2,1,5,1,1,1,2,3,2.50,Neutral
107365,Female,21,1,1,4,5,4,5,4,4,2,2,2,2,1,5,3.00,Neutral
233,Female,38,4,4,1,4,4,3,2,1,3,1,1,1,3,4,2.57,Neutral
70295,Female,10,2,2,4,5,2,5,4,4,5,4,4,4,2,4,3.64,Neutral
110124,Female,60,5,4,4,1,1,4,2,4,4,4,4,4,1,3,3.21,Neutral
46382,Female,45,3,3,4,3,4,2,1,4,3,4,4,4,3,4,3.29,Neutral
121254,Male,54,1,1,4,0,1,2,3,2,3,2,2,2,1,4,2.00,Neutral
92891,Male,51,4,4,3,4,4,5,3,5,4,4,5,3,4,3,3.93,Neutral
57816,Male,44,5,5,4,5,5,2,2,5,2,3,3,2,5,2,3.57,Neutral
36109,Female,46,3,4,4,4,2,4,4,5,3,3,4,4,2,4,3.57,Neutral
1770,Male,20,5,5,3,0,2,5,3,3,5,3,3,3,5,4,3.50,Neutral
70400,Female,44,4,1,2,4,4,4,4,2,4,2,4,4,4,4,3.36,Neutral
75299,Male,36,2,2,4,1,4,2,3,1,1,1,1,1,2,4,2.07,Neutral
121885,Female,13,4,4,3,4,5,4,4,5,4,5,5,5,4,4,4.29,Satisfied
93772,Male,38,3,3,4,3,3,4,1,2,3,2,2,2,4,3,2.79,Neutral
15078,Female,33,1,5,4,1,1,4,4,1,4,1,5,4,1,4,2.86,Neutral
17597,Male,63,2,2,1,1,3,4,1,2,3,2,2,2,2,3,2.14,Neutral
4927,Female,60,4,4,4,4,4,5,5,4,5,5,3,5,4,5,4.36,Satisfied
32994,Female,62,3,3,1,2,4,1,3,3,3,2,2,3,3,3,2.57,Neutral
8213,Female,50,1,4,1,3,3,3,3,3,4,4,2,3,4,3,2.93,Neutral
53073,Female,24,5,4,1,5,5,4,2,4,2,4,4,4,4,4,3.71,Neutral
19789,Female,15,3,3,3,5,4,5,4,4,3,5,5,5,2,4,3.93,Neutral
84270,Male,34,4,4,4,4,4,3,3,3,3,2,1,3,3,3,3.14,Neutral
74151,Female,36,1,3,1,1,1,4,4,4,3,2,2,4,4,4,2.71,Neutral
117893,Female,50,4,4,3,4,4,4,4,4,4,3,5,4,4,4,3.93,Neutral
15249,Male,19,2,2,1,4,3,3,1,2,5,2,2,2,4,3,2.57,Neutral
114937,Male,52,4,5,5,4,4,4,4,4,4,5,5,4,4,4,4.29,Satisfied
85861,Male,50,4,4,5,4,4,5,5,4,5,3,2,5,4,5,4.21,Satisfied
17158,Female,26,1,1,4,1,3,3,4,2,5,1,1,1,1,3,2.21,Neutral
128028,Female,49,2,2,3,2,4,4,5,5,5,5,5,5,2,5,3.86,Neutral
3109,Male,54,2,2,4,3,2,2,5,4,4,4,4,4,1,4,3.21,Neutral
6332,Male,27,5,5,4,5,3,5,4,2,3,2,2,2,5,5,3.71,Neutral
129473,Male,60,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4.07,Satisfied
70511,Male,10,4,4,3,4,1,4,4,4,4,4,4,4,4,5,3.79,Neutral
8529,Female,15,1,1,5,5,4,4,4,4,3,4,4,4,1,5,3.50,Neutral
44101,Female,20,3,3,2,1,3,3,4,3,2,3,3,3,3,4,2.86,Neutral
20031,Male,52,2,5,5,2,2,4,4,1,4,5,2,4,2,4,3.29,Neutral
2103,Male,60,1,1,3,2,2,1,4,2,5,2,2,2,1,2,2.14,Neutral
33484,Male,44,4,3,5,4,4,4,4,5,4,3,2,4,4,4,3.86,Neutral
41094,Female,50,1,2,4,1,1,5,5,3,5,4,5,5,5,5,3.64,Neutral
76419,Male,40,4,4,4,4,4,5,2,4,4,4,4,3,4,4,3.86,Neutral
107120,Female,23,1,1,4,1,1,4,5,5,5,1,1,1,1,5,2.57,Neutral
109543,Female,30,3,3,4,1,2,2,3,4,5,4,4,4,4,3,3.29,Neutral
86687,Male,51,3,3,1,4,3,2,5,4,3,3,1,5,2,5,3.14,Neutral
106144,Female,58,1,2,4,1,1,2,2,3,2,3,5,2,2,2,2.29,Neutral
126649,Male,46,5,5,5,4,2,5,4,2,2,2,2,2,5,5,3.57,Neutral
5451,Male,52,4,1,4,4,4,3,3,1,4,3,3,3,3,3,3.07,Neutral
99445,Male,20,5,5,5,0,2,5,4,5,5,5,5,5,5,5,4.36,Satisfied
44102,Male,46,1,1,5,1,1,5,5,4,5,3,4,5,1,5,3.29,Neutral
81994,Male,46,3,3,1,3,3,4,1,2,4,2,2,2,3,3,2.57,Neutral
54677,Female,46,4,5,3,4,4,4,4,1,4,5,2,4,4,4,3.71,Neutral
32338,Male,56,0,4,4,5,1,2,2,4,2,5,3,2,0,2,2.57,Neutral
56855,Male,54,2,3,5,4,4,5,5,5,5,5,2,3,1,5,3.86,Neutral
5993,Female,55,5,5,5,5,5,3,3,5,3,5,3,3,5,3,4.14,Satisfied
100442,Female,27,4,4,3,4,3,4,1,2,2,4,4,4,4,4,3.36,Neutral
74164,Male,52,0,0,5,4,4,5,3,5,2,5,5,5,1,4,3.43,Neutral
59220,Male,18,1,1,5,4,1,3,3,5,3,5,5,5,1,4,3.29,Neutral
47033,Female,48,3,2,2,3,3,4,4,1,4,1,2,4,3,4,2.86,Neutral
51724,Male,66,2,2,4,5,3,5,5,5,5,5,5,5,2,5,4.14,Satisfied
107246,Male,42,4,5,3,4,4,5,5,4,5,3,4,5,4,5,4.29,Satisfied
102045,Male,43,4,2,2,4,4,1,1,3,1,1,5,1,1,1,2.21,Neutral
80996,Male,36,4,4,1,4,4,1,1,4,1,2,5,1,1,1,2.43,Neutral
55696,Male,50,2,5,5,2,2,3,3,4,4,4,4,3,2,3,3.29,Neutral
4705,Female,45,2,4,4,5,3,3,3,3,2,2,1,3,2,3,2.86,Neutral
124533,Female,45,5,3,1,3,5,2,2,3,2,2,1,2,2,2,2.50,Neutral
89236,Female,56,3,5,3,3,3,5,5,5,5,4,5,5,3,5,4.21,Satisfied
27404,Male,42,1,4,5,1,1,1,4,4,3,4,4,4,4,2,3.00,Neutral
66299,Female,58,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4.00,Satisfied
90250,Male,9,3,3,5,5,3,4,3,1,4,1,1,1,3,4,2.93,Neutral
69604,Male,60,1,5,5,3,3,5,5,5,1,5,1,2,1,2,3.14,Neutral
62231,Female,52,1,3,2,1,4,4,4,4,1,4,4,4,1,4,2.93,Neutral
127414,Male,50,3,3,3,3,4,4,4,3,5,3,3,3,3,4,3.43,Neutral
83287,Male,12,2,2,5,5,3,4,3,1,5,1,1,1,2,5,2.86,Neutral
62159,Female,50,5,2,1,5,5,2,2,3,2,2,5,2,2,2,2.86,Neutral
89936,Male,59,2,2,5,5,3,3,4,5,4,5,5,5,3,4,3.93,Neutral
92960,Female,21,4,4,4,0,2,3,5,2,2,2,2,2,5,5,3.00,Neutral
96429,Male,58,1,5,4,5,1,3,3,4,1,5,3,3,1,3,3.00,Neutral
20254,Male,51,2,4,2,2,2,3,3,4,3,1,5,3,3,3,2.86,Neutral
80034,Male,21,1,1,3,5,1,3,1,4,1,4,4,4,1,2,2.50,Neutral
120984,Male,44,2,4,4,5,2,4,4,3,4,4,3,4,4,4,3.64,Neutral
58651,Female,23,2,2,4,0,2,2,1,2,3,2,2,2,2,3,2.07,Neutral
45129,Female,39,3,3,2,3,4,3,1,5,3,5,5,5,3,3,3.43,Neutral
64820,Female,30,5,2,4,2,5,3,1,2,5,2,2,2,2,3,2.86,Neutral
22529,Female,26,4,4,3,2,4,3,1,4,3,4,4,4,4,3,3.36,Neutral
117917,Female,24,4,4,5,0,2,5,5,1,4,1,1,1,5,5,3.07,Neutral
9639,Male,66,3,5,4,4,3,2,2,5,3,3,5,2,3,2,3.29,Neutral
91209,Female,44,3,1,5,4,3,3,3,3,3,1,2,3,3,3,2.86,Neutral
61396,Female,38,4,4,4,0,3,2,3,4,5,5,5,5,4,5,3.79,Neutral
12717,Female,38,1,2,4,1,1,4,4,5,5,5,5,4,1,4,3.29,Neutral
82915,Male,24,4,4,1,3,4,3,3,2,1,2,2,2,3,2,2.57,Neutral
120263,Female,42,3,3,2,3,3,3,3,1,3,1,1,1,3,3,2.36,Neutral
108065,Male,58,5,5,4,5,5,4,4,4,4,4,5,4,5,4,4.43,Satisfied
122726,Female,55,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4.00,Satisfied
